timestamp,ax,ay,az
2026-07-08 09:55:07.036614+00:00,-0.4226,-0.0908,-0.7501
2026-07-08 09:55:07.037031+00:00,0.344,-1.7324,0.4534
2026-07-08 09:55:07.037417+00:00,-0.5661,-0.9584,-0.0464
2026-07-08 09:55:07.100250+00:00,0.2455,-1.2049,0.122
2026-07-08 09:55:07.100835+00:00,-0.2069,-1.4337,-0.0024
2026-07-08 09:55:07.101557+00:00,-0.1679,-0.3128,-0.449
2026-07-08 09:55:07.102584+00:00,0.1093,-1.8612,0.5422
2026-07-08 09:55:07.103502+00:00,-0.5266,-0.4211,-0.2377
2026-07-08 09:55:07.104485+00:00,0.3348,-1.1551,0.2801
2026-07-08 09:55:07.158106+00:00,-0.3382,-1.1585,0.0425
2026-07-08 09:55:07.158595+00:00,0.1303,-1.0043,-0.0234
2026-07-08 09:55:07.158947+00:00,-0.0537,-1.6895,0.4246
2026-07-08 09:55:07.159454+00:00,-0.1444,0.2386,-0.6373
2026-07-08 09:55:07.159695+00:00,0.4153,-1.9598,0.5275
2026-07-08 09:55:07.159976+00:00,-0.5968,-0.9501,-0.0449
2026-07-08 09:55:07.207700+00:00,0.3318,-1.1771,0.143
2026-07-08 09:55:07.208029+00:00,-0.2645,-1.303,-0.039
2026-07-08 09:55:07.208877+00:00,-0.2152,0.2338,-0.2216
2026-07-08 09:55:07.209157+00:00,0.4138,-1.9749,0.568
2026-07-08 09:55:07.209342+00:00,-0.4768,-0.2801,-0.4236
2026-07-08 09:55:07.257731+00:00,0.3626,-1.3708,0.2464
2026-07-08 09:55:07.258289+00:00,-0.2996,-0.8872,-0.0351
2026-07-08 09:55:07.258791+00:00,0.1191,-1.1985,0.0883
2026-07-08 09:55:07.259295+00:00,-0.1503,-1.5792,0.3792
2026-07-08 09:55:07.259436+00:00,-0.1991,0.2933,-0.7462
2026-07-08 09:55:07.304738+00:00,0.4153,-1.5016,0.529
2026-07-08 09:55:07.305334+00:00,-0.8272,-0.6095,-0.2201
2026-07-08 09:55:07.305780+00:00,0.327,-1.1082,0.1376
2026-07-08 09:55:07.306022+00:00,-0.3353,-1.0736,0.0839
2026-07-08 09:55:07.306166+00:00,-0.1322,0.1132,-0.1274
2026-07-08 09:55:07.369918+00:00,0.3231,-1.8256,0.4592
2026-07-08 09:55:07.370455+00:00,-0.5353,-0.1196,-0.5388
2026-07-08 09:55:07.370791+00:00,0.3548,-1.161,0.1903
2026-07-08 09:55:07.371243+00:00,-0.386,-1.0331,0.0059
2026-07-08 09:55:07.371520+00:00,0.0747,-0.5412,0.0956
2026-07-08 09:55:07.371802+00:00,0.0576,-1.4337,0.2938
2026-07-08 09:55:07.435722+00:00,-0.2533,0.3284,-0.7476
2026-07-08 09:55:07.436364+00:00,0.4441,-1.5074,0.3445
2026-07-08 09:55:07.436860+00:00,-0.6354,-1.1561,-0.2718
2026-07-08 09:55:07.437528+00:00,0.1728,-1.2864,0.2152
2026-07-08 09:55:07.438168+00:00,-0.4577,-1.2278,0.0908
2026-07-08 09:55:07.439245+00:00,-0.0913,-0.1566,-0.5461
2026-07-08 09:55:07.439781+00:00,0.243,-2.011,0.449
2026-07-08 09:55:07.500761+00:00,-0.5749,0.1854,-0.6808
2026-07-08 09:55:07.501329+00:00,0.3631,-1.404,0.3157
2026-07-08 09:55:07.505538+00:00,-0.548,-0.9545,0.0244
2026-07-08 09:55:07.507229+00:00,0.1591,-0.9135,0.1264
2026-07-08 09:55:07.507539+00:00,-0.0322,-1.1751,0.1684
2026-07-08 09:55:07.507867+00:00,-0.4163,0.2323,-0.7457
2026-07-08 09:55:07.558764+00:00,0.3914,-1.7304,0.4514
2026-07-08 09:55:07.559017+00:00,-0.5675,-0.9667,-0.2943
2026-07-08 09:55:07.559521+00:00,0.242,-1.1946,0.1674
2026-07-08 09:55:07.559858+00:00,-0.205,-0.9916,0.0
2026-07-08 09:55:07.560264+00:00,0.0102,-0.2938,-0.4592
2026-07-08 09:55:07.560544+00:00,0.1171,-1.872,0.5417
2026-07-08 09:55:07.625723+00:00,-0.5031,-0.4265,-0.7388
2026-07-08 09:55:07.625975+00:00,0.3392,-1.3488,0.2728
2026-07-08 09:55:07.626216+00:00,-0.5856,-1.1566,0.042
2026-07-08 09:55:07.626427+00:00,0.124,-0.9882,-0.0376
2026-07-08 09:55:07.626797+00:00,-0.041,-1.6997,0.1401
2026-07-08 09:55:07.627124+00:00,-0.1991,0.0834,-0.6559
2026-07-08 09:55:07.627349+00:00,0.3382,-1.9091,0.5163
2026-07-08 09:55:07.687769+00:00,-0.612,-0.9745,-0.0307
2026-07-08 09:55:07.688151+00:00,0.3255,-1.1756,0.2899
2026-07-08 09:55:07.688384+00:00,-0.2538,-0.8145,-0.0522
2026-07-08 09:55:07.688749+00:00,-0.2152,-0.6749,-0.245
2026-07-08 09:55:07.689184+00:00,0.0322,-1.9866,0.5758
2026-07-08 09:55:07.689566+00:00,-0.4875,-0.3084,-0.7837
2026-07-08 09:55:07.744766+00:00,0.365,-1.3737,0.4065
2026-07-08 09:55:07.745398+00:00,-0.2943,-1.0311,-0.0356
2026-07-08 09:55:07.745740+00:00,0.1874,-1.2063,0.0917
2026-07-08 09:55:07.746093+00:00,-0.1474,-1.5826,0.3821
2026-07-08 09:55:07.746292+00:00,-0.1986,0.3065,-0.5729
2026-07-08 09:55:07.746622+00:00,0.4177,-1.9003,0.5363
2026-07-08 09:55:07.811906+00:00,-0.3884,-0.5905,-0.2211
2026-07-08 09:55:07.812235+00:00,0.3299,-1.1175,0.1449
2026-07-08 09:55:07.812534+00:00,-0.3392,-1.0536,0.0366
2026-07-08 09:55:07.813519+00:00,-0.1254,-0.8911,-0.1118
2026-07-08 09:55:07.814677+00:00,0.0107,-1.7641,0.4553
2026-07-08 09:55:07.815160+00:00,-0.4309,-0.0259,-0.6002
2026-07-08 09:55:07.815818+00:00,0.367,-1.1766,0.4782
2026-07-08 09:55:07.872647+00:00,-0.4075,-1.0575,-0.0059
2026-07-08 09:55:07.873157+00:00,0.0878,-1.1707,0.1181
2026-07-08 09:55:07.873588+00:00,-0.2176,-1.3908,0.266
2026-07-08 09:55:07.873879+00:00,-0.2352,0.3226,-0.7686
2026-07-08 09:55:07.874140+00:00,0.4309,-1.5865,0.5973
2026-07-08 09:55:07.874376+00:00,-0.6442,-0.4299,-0.3382
2026-07-08 09:55:07.921602+00:00,0.3767,-1.3405,0.2352
2026-07-08 09:55:07.922215+00:00,-0.4031,-1.079,0.0049
2026-07-08 09:55:07.922694+00:00,0.0386,-0.2962,0.0742
2026-07-08 09:55:07.922959+00:00,0.1859,-1.6324,0.4109
2026-07-08 09:55:07.923483+00:00,-0.2216,0.2811,-0.7398
2026-07-08 09:55:08.010456+00:00,0.406,-1.4684,0.3343
2026-07-08 09:55:08.011487+00:00,-0.7993,-1.0882,-0.1928
2026-07-08 09:55:08.012290+00:00,0.1474,-1.1273,0.1464
2026-07-08 09:55:08.012604+00:00,-0.3255,-1.0829,0.0922
